timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1554948025.06013,,,,
1554948025.06140,,,,
1554948025.06140,,,,
1554948025.06152,,,,
1554948025.06154,,,,
1554948025.06156,,,,
1554948025.06157,,,,
1554948025.06159,,,,
1554948025.06160,,,,
1554948025.06162,,,,
1554948025.06162,825.2014771,971.868103,1600.842529,1008.53479
1554948025.06164,,,,
1554948025.06166,,,,
1554948025.06167,,,,
1554948025.06169,,,,
1554948025.06170,,,,
1554948025.06170,,,,
1554948025.06171,,,,
1554948025.06172,,,,
1554948025.06174,,,,
1554948025.06552,819.9633789,1017.802185,1540,892.8937988
1554948025.06893,,,,
1554948025.06942,824.3956299,925.934082,1392.124512,823.1868286
1554948025.07332,848.1685181,749.8534546,1308.717896,920.2930298
1554948025.07722,840.9157715,964.2124634,1491.648315,1005.31134
1554948025.07952,,,,
1554948025.08112,837.2893677,1236.996338,12.08791256,927.1428833
1554948025.08502,842.1245117,1068.168457,1551.282104,834.065918
1554948025.08830,,,,
1554948025.08891,842.5274658,1099.597046,1576.263794,897.3259888
1554948025.09281,844.5421143,1245.86084,3.626373529,1011.75824
1554948025.09420,,,,
1554948025.09671,844.1392212,1226.923096,1646.373657,975.4945068
1554948025.09892,,,,
1554948025.10061,856.6300659,787.3259888,1305.494507,840.9157715
1554948025.10451,856.2271118,484.3223572,1051.648315,831.6483765
1554948025.10767,,,,
1554948025.10841,844.1392212,887.6557007,1413.882813,956.1538696
1554948025.11231,842.5274658,1147.545776,1601.648315,978.7179565
1554948025.11621,834.8717651,925.1282349,1336.117188,845.7509155
1554948025.11831,,,,
1554948025.12010,836.4835205,709.5604248,1100,797.8021851
1554948025.12400,840.9157715,787.7289429,1158.424927,910.2197876
1554948025.12704,,,,
1554948025.12790,846.5567627,929.9633789,1251.098877,957.765564
1554948025.12934,,,,
1554948025.13180,844.5421143,651.9414063,955.3479614,821.1721802
1554948025.13570,832.8571167,399.7069702,713.9926758,722.4542236
1554948025.13770,,,,
1554948025.13960,843.333313,539.5238037,859.0476074,811.9047852
1554948025.14350,844.9450684,651.1355591,969.8534546,907.399292
1554948025.14641,,,,
1554948025.14740,840.1098633,482.3076782,797.8021851,819.9633789
1554948025.15130,831.6483765,289.7069702,579.4139404,693.0402832
1554948025.15519,830.4395752,319.5238037,577.399292,753.4798584
1554948025.15709,,,,
1554948025.15909,848.1685181,477.4725342,755.0915527,886.0439453
1554948025.16276,,,,
1554948025.16276,,,,
1554948025.16287,,,,
1554948025.16289,,,,
1554948025.16291,,,,
1554948025.16292,,,,
1554948025.16294,,,,
1554948025.16296,,,,
1554948025.16297,,,,
1554948025.16299,853.4066162,244.5787506,554.432251,851.7948608
1554948025.16299,,,,
1554948025.16301,,,,
1554948025.16302,,,,
1554948025.16304,,,,
1554948025.16305,,,,
1554948025.16306,,,,
1554948025.16306,,,,
1554948025.16307,,,,
1554948025.16309,,,,
1554948025.16449,,,,
1554948025.16578,,,,
1554948025.16689,848.5714111,0,316.7033081,708.7545776
1554948025.17079,838.0952148,33.84615326,408.5714417,720.0366211
1554948025.17469,842.5274658,93.07691956,517.765564,878.3883057
1554948025.17649,,,,
1554948025.17859,842.9304199,100.3296738,562.8937988,910.6226807
1554948025.18249,829.2307739,26.19047546,396.0805969,778.8644409
1554948025.18516,,,,
1554948025.18638,829.633728,23.77289391,220.4029236,730.1098633
1554948025.19028,846.5567627,27.3992672,196.2271118,848.1685181
1554948025.19418,849.3773193,24.57875443,238.5348053,913.0402832
1554948025.19588,,,,
1554948025.19808,833.2600708,25.38461494,160.7692261,802.6373901
1554948025.19964,,,,
1554948025.20198,834.065918,25.38461494,19.7435894,721.6483765
1554948025.20453,,,,
1554948025.20588,834.8717651,25.38461494,25.78754616,801.0256348
1554948025.20978,838.901123,25.38461494,28.60805893,903.7728882
1554948025.21368,838.4981689,25.38461494,24.17582512,839.3040161
1554948025.21527,,,,
1554948025.21757,826.0073242,25.38461494,25.38461494,721.2454224
1554948025.22147,833.2600708,25.38461494,25.38461494,779.267395
1554948025.22390,,,,
1554948025.22537,830.0366211,25.38461494,25.38461494,906.1904907
1554948025.22927,830.4395752,25.38461494,25.38461494,887.6557007
1554948025.23317,837.6923218,25.38461494,25.38461494,764.7619019
1554948025.23467,,,,
1554948025.23479,,,,
1554948025.23707,839.7069702,25.38461494,25.38461494,763.1502075
1554948025.24097,842.1245117,25.38461494,25.38461494,905.7875366
1554948025.24327,,,,
1554948025.24487,831.2454224,25.38461494,25.38461494,948.901123
1554948025.24877,828.0219727,25.38461494,25.38461494,836.8864746
1554948025.25266,841.3186646,25.38461494,25.38461494,790.1465454
1554948025.25406,,,,
1554948025.25656,848.5714111,25.38461494,25.38461494,874.7619019
1554948025.26046,843.7362671,25.38461494,25.38461494,936.8131714
1554948025.26264,,,,
1554948025.26411,,,,
1554948025.26411,,,,
1554948025.26422,,,,
1554948025.26425,,,,
1554948025.26426,,,,
1554948025.26428,,,,
1554948025.26429,,,,
1554948025.26431,,,,
1554948025.26433,,,,
1554948025.26435,,,,
1554948025.26436,828.0219727,25.38461494,25.38461494,849.3773193
1554948025.26436,,,,
1554948025.26438,,,,
1554948025.26439,,,,
1554948025.26440,,,,
1554948025.26441,,,,
1554948025.26442,,,,
1554948025.26442,,,,
1554948025.26445,,,,
1554948025.26826,801.4285889,25.38461494,25.38461494,749.0476074
1554948025.26993,,,,
1554948025.27216,791.3552856,25.38461494,25.38461494,825.2014771
1554948025.27345,,,,
1554948025.27606,774.835144,25.38461494,25.38461494,919.8901367
1554948025.27996,763.5531006,25.38461494,25.38461494,835.6776733
1554948025.28201,,,,
1554948025.28385,745.0183105,24.98168564,25.38461494,687.8021851
1554948025.28775,712.3809814,25.38461494,25.38461494,710.366272
1554948025.29165,701.9047852,25.38461494,22.56410217,831.6483765
1554948025.29284,,,,
1554948025.29555,683.3699341,25.38461494,33.84615326,791.3552856
1554948025.29945,640.6593628,25.38461494,51.97802353,629.3773193
1554948025.30138,,,,
1554948025.30335,626.5567627,25.38461494,0,601.5750732
1554948025.30508,,,,
1554948025.30725,606.8131714,25.38461494,761.1355591,736.5567627
1554948025.31115,578.6080322,25.38461494,16.52014732,794.1758423
1554948025.31224,,,,
1554948025.31504,576.9963379,25.38461494,1641.941406,661.6116943
1554948025.31894,569.7435913,25.38461494,1629.450562,595.934082
1554948025.32076,,,,
1554948025.32284,581.8314819,25.38461494,5.238095284,720.8424683
1554948025.32674,598.3516235,25.38461494,1650,821.5750732
1554948025.33064,597.9487305,25.38461494,1649.597046,740.1831665
1554948025.33163,,,,
1554948025.33454,612.4542236,25.38461494,1644.761963,631.7948608
1554948025.33844,621.3186646,25.38461494,1.208791256,705.5311279
1554948025.34013,,,,
1554948025.34023,,,,
1554948025.34234,642.2710571,25.38461494,1581.098877,820.366272
1554948025.34624,670.8791504,25.38461494,1339.74353,757.5091553
1554948025.35013,676.5201416,25.38461494,1039.157471,603.5897217
1554948025.35102,,,,
1554948025.35403,689.8168335,25.38461494,971.868103,595.1282349
1554948025.35793,705.1282349,25.38461494,1288.571411,722.0512695
1554948025.35950,,,,
1554948025.36183,732.9304199,25.38461494,1521.062256,720.8424683
1554948025.36546,,,,
1554948025.36546,,,,
1554948025.36558,,,,
1554948025.36560,,,,
1554948025.36561,,,,
1554948025.36563,,,,
1554948025.36565,,,,
1554948025.36566,,,,
1554948025.36568,,,,
1554948025.36570,,,,
1554948025.36572,,,,
1554948025.36573,737.3626099,25.38461494,1391.318726,558.8644409
1554948025.36573,,,,
1554948025.36575,,,,
1554948025.36575,,,,
1554948025.36576,,,,
1554948025.36577,,,,
1554948025.36578,,,,
1554948025.36580,,,,
1554948025.36963,721.6483765,25.38461494,1340.146484,513.7362671
1554948025.37041,,,,
1554948025.37353,742.600708,25.38461494,1499.706909,636.6300659
1554948025.37538,,,,
1554948025.37743,765.164856,25.38461494,2.014652014,701.5018311
1554948025.37887,,,,
1554948025.38132,787.3259888,24.17582512,1649.597046,625.7509155
1554948025.38522,816.7399292,33.04029465,1645.567749,596.7399292
1554948025.38912,832.4542236,22.16117287,0.402930409,742.1978149
1554948025.38981,,,,
1554948025.39302,857.8388062,66.88644409,1650,866.7033081
1554948025.39692,872.3442993,394.0659485,1650,820.366272
1554948025.39824,,,,
1554948025.40082,881.2088013,628.5714111,1650,753.0769043
1554948025.40472,899.3406372,1140.695923,1650,838.4981689
1554948025.40862,904.9816895,30.62271118,1650,992.4176025
1554948025.40920,,,,
1554948025.41053,,,,
1554948025.41251,905.7875366,1638.717896,1650,980.3296509
1554948025.41641,906.1904907,1639.926758,1650,848.5714111
1554948025.41761,,,,
1554948025.42031,902.1611938,2.014652014,0,868.7179565
1554948025.42421,914.2490845,1650,1635.494507,1020.622681
1554948025.42811,937.6190186,1650,36.26373672,1053.662964
1554948025.42859,,,,
1554948025.43201,940.4395752,1650,1485.201416,941.2454224
1554948025.43591,928.7545776,1650,1300.25647,895.3113403
1554948025.43699,,,,
1554948025.43981,917.8754883,1650,1573.846191,1020.622681
1554948025.44371,921.098877,1650,17.72893715,1109.670288
1554948025.44567,,,,
1554948025.44760,934.7985229,1650,1642.747192,1020.219788
1554948025.44798,,,,
1554948025.45150,935.2014771,1650,1628.241699,937.2161255
1554948025.45540,929.9633789,1650,1616.556763,1021.831482
1554948025.45636,,,,
1554948025.45930,921.5018311,1650,7.655677795,1128.608032
1554948025.46320,915.8607788,1650,1610.512817,1058.498169
1554948025.46682,,,,
1554948025.46682,,,,
1554948025.46693,,,,
1554948025.46695,,,,
1554948025.46697,,,,
1554948025.46698,,,,
1554948025.46700,,,,
1554948025.46701,,,,
1554948025.46703,,,,
1554948025.46705,,,,
1554948025.46707,,,,
1554948025.46708,,,,
1554948025.46710,923.1135254,1650,1350.219727,933.1868286
1554948025.46710,,,,
1554948025.46711,,,,
1554948025.46712,,,,
1554948025.46712,,,,
1554948025.46713,,,,
1554948025.46715,,,,
1554948025.46738,,,,
1554948025.47100,915.8607788,1650,1187.838867,988.3883057
1554948025.47490,906.9963379,1650,1247.875488,1126.996338
1554948025.47573,,,,
1554948025.47879,906.5933838,1650,1264.39563,1108.058594
1554948025.48082,,,,
1554948025.48269,913.8461304,1650,959.7802124,983.5531006
1554948025.48659,896.1171875,1650,789.7435913,977.9121094
1554948025.48677,,,,
1554948025.49049,885.2380981,1650,843.333313,1111.684937
1554948025.49439,890.4761963,1650,817.9487305,1144.322388
1554948025.49510,,,,
1554948025.49829,884.432251,1650,780.4761963,1006.520142
1554948025.50219,887.2527466,1650,617.2893677,951.3186646
1554948025.50609,888.8644409,1650,683.7728882,1069.377319
1554948025.50616,,,,
1554948025.50999,884.432251,1650,914.2490845,1146.337036
1554948025.51388,888.0585938,1650,859.4505615,1044.39563
1554948025.51447,,,,
1554948025.51597,,,,
1554948025.51778,882.4176025,1650,628.9743652,948.901123
1554948025.52168,881.6116943,1650,532.2710571,1025.86084
1554948025.52556,,,,
1554948025.52558,896.5201416,1650,800.6226807,1128.205078
1554948025.52948,881.6116943,1650,1050.036621,1072.197754
1554948025.53338,871.9414063,1650,909.4139404,954.9450684
1554948025.53384,,,,
1554948025.53728,888.8644409,1650,803.8461304,983.1502075
1554948025.54118,896.5201416,1647.985352,1050.439575,1109.267456
1554948025.54495,,,,
1554948025.54507,898.53479,0,1225.714233,1097.582397
1554948025.54897,899.7435913,6.04395628,912.234436,959.3773193
1554948025.55112,,,,
1554948025.55287,900.1465454,1585.531128,479.4871826,921.098877
1554948025.55322,,,,
1554948025.55677,896.9230957,1594.39563,660.8058472,1025.457886
1554948025.56067,887.2527466,18.93772888,956.1538696,1064.542114
1554948025.56434,,,,
1554948025.56457,885.2380981,1323.223389,730.5128174,931.9780273
1554948025.56817,,,,
1554948025.56817,,,,
1554948025.56828,,,,
1554948025.56831,,,,
1554948025.56832,,,,
1554948025.56834,,,,
1554948025.56835,,,,
1554948025.56837,,,,
1554948025.56838,,,,
1554948025.56841,,,,
1554948025.56842,,,,
1554948025.56844,,,,
1554948025.56845,,,,
1554948025.56846,,,,
1554948025.56847,888.8644409,676.1171875,406.5567627,838.901123
1554948025.56847,,,,
1554948025.56848,,,,
1554948025.56848,,,,
1554948025.56851,,,,
1554948025.57237,895.3113403,476.2637329,455.7142944,911.4285889
1554948025.57259,,,,
1554948025.57626,906.9963379,446.849823,651.9414063,977.9121094
1554948025.58016,894.1025391,163.9926758,398.9010925,864.2857056
1554948025.58373,,,,
1554948025.58406,879.5970459,11.68498135,19.3406601,724.065918
1554948025.58626,,,,
1554948025.58796,884.432251,33.04029465,53.58974457,778.8644409
1554948025.59186,886.4468994,26.59340668,229.267395,905.7875366
1554948025.59196,,,,
1554948025.59576,884.432251,24.57875443,144.2490845,852.1978149
1554948025.59966,871.5384521,25.38461494,8.058608055,714.7985229
1554948025.60313,,,,
1554948025.60356,862.2710571,25.38461494,30.21977997,740.1831665
1554948025.60746,876.3735962,25.38461494,26.99633789,877.1795044
1554948025.61133,,,,
1554948025.61135,886.4468994,25.38461494,24.98168564,883.2234497
1554948025.61525,878.7911987,25.38461494,25.38461494,762.7472534
1554948025.61915,865.4945068,25.38461494,24.98168564,746.2271118
1554948025.62141,,,,
1554948025.62252,,,,
1554948025.62305,859.8534546,25.38461494,25.38461494,867.9121094
1554948025.62695,865.0915527,25.38461494,25.38461494,919.0842285
1554948025.63070,,,,
1554948025.63085,867.5091553,25.38461494,25.38461494,807.0695801
1554948025.63475,865.8974609,25.38461494,25.38461494,733.7362671
1554948025.63865,878.3883057,25.38461494,25.38461494,842.5274658
1554948025.64191,,,,
1554948025.64254,889.267395,25.38461494,25.38461494,937.2161255
1554948025.64644,877.1795044,25.38461494,25.38461494,838.901123
1554948025.65007,,,,
1554948025.65034,866.300354,25.38461494,25.38461494,730.9157715
1554948025.65424,873.9560547,25.38461494,25.38461494,801.4285889
1554948025.65656,,,,
1554948025.65814,889.6703491,25.38461494,25.38461494,933.1868286
1554948025.66130,,,,
1554948025.66204,875.567749,25.38461494,24.98168564,893.699646
1554948025.66594,868.7179565,25.38461494,27.3992672,761.9414063
1554948025.66945,,,,
1554948025.66952,,,,
1554948025.66952,,,,
1554948025.66963,,,,
1554948025.66966,,,,
1554948025.66967,,,,
1554948025.66969,,,,
1554948025.66970,,,,
1554948025.66972,,,,
1554948025.66974,,,,
1554948025.66976,,,,
1554948025.66978,,,,
1554948025.66979,,,,
1554948025.66981,,,,
1554948025.66981,,,,
1554948025.66982,,,,
1554948025.66983,,,,
1554948025.66984,,,,
1554948025.66984,871.5384521,25.38461494,21.35531044,782.4908447
1554948025.66986,,,,
1554948025.67373,879.5970459,25.38461494,34.24908447,912.6373901
1554948025.67763,870.3296509,25.38461494,62.05128098,920.6959839
1554948025.68070,,,,
1554948025.68153,861.46521,25.38461494,38.68132019,800.6226807
1554948025.68543,871.5384521,25.38461494,12.49084282,774.0292969
1554948025.68882,,,,
1554948025.68933,868.3150024,25.38461494,47.94871902,897.7289429
1554948025.69171,,,,
1554948025.69323,863.4798584,25.38461494,142.234436,964.2124634
1554948025.69713,861.868103,25.38461494,76.55677795,856.6300659
1554948025.70009,,,,
1554948025.70103,848.5714111,25.38461494,14.50549412,762.7472534
1554948025.70492,847.765564,25.38461494,30.62271118,854.2124634
1554948025.70819,,,,
1554948025.70882,852.1978149,25.38461494,145.8608093,967.032959
1554948025.71272,850.1831665,25.38461494,174.8717957,898.53479
1554948025.71662,849.3773193,25.38461494,8.058608055,782.4908447
1554948025.71948,,,,
1554948025.72052,837.2893677,25.38461494,102.7472534,836.4835205
1554948025.72442,833.6630249,25.38461494,499.2307739,976.300354
1554948025.72685,,,,
1554948025.72756,,,,
1554948025.72832,845.3479614,25.38461494,634.6153564,959.7802124
1554948025.73222,850.5860596,25.38461494,200.2564087,818.3516235
1554948025.73612,842.5274658,25.38461494,67.69230652,802.6373901
1554948025.73888,,,,
1554948025.74001,845.7509155,25.38461494,486.3370056,938.0219727
1554948025.74391,850.1831665,25.38461494,695.4578857,975.0915527
1554948025.74693,,,,
1554948025.74781,850.1831665,25.38461494,515.3479614,846.9597168
1554948025.75171,852.600708,25.38461494,302.1978149,780.4761963
1554948025.75561,852.600708,25.38461494,456.9230652,884.432251
1554948025.75827,,,,
1554948025.75951,852.600708,25.38461494,629.3773193,962.600708
1554948025.76200,,,,
1554948025.76341,844.9450684,25.38461494,493.1867981,855.4212646
1554948025.76630,,,,
1554948025.76731,823.9926758,25.38461494,439.1941528,754.6886597
1554948025.77088,,,,
1554948025.77088,,,,
1554948025.77099,,,,
1554948025.77101,,,,
1554948025.77103,,,,
1554948025.77104,,,,
1554948025.77106,,,,
1554948025.77107,,,,
1554948025.77109,,,,
1554948025.77111,,,,
1554948025.77113,,,,
1554948025.77114,,,,
1554948025.77116,,,,
1554948025.77117,,,,
1554948025.77117,,,,
1554948025.77118,,,,
1554948025.77119,,,,
1554948025.77120,836.0805664,25.38461494,496.8132019,841.3186646
1554948025.77121,,,,
1554948025.77510,853.0036621,24.98168564,706.3369751,945.6776733
1554948025.77766,,,,
1554948025.77900,850.9890137,25.38461494,815.934082,879.1941528
1554948025.78290,852.1978149,25.38461494,620.5128174,757.9121094
